age,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contactosTotales,campañasExitosasPrevias,job_target_mean,marital_divorced,marital_married,marital_single,marital_unknown,education_freq_encode,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_cellular,contact_telephone,previous_bin,probabilidad_clase_1,real,prediccion
55,8,2,104,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0.10278093999024232,1,0,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.95255286,0,0
33,6,3,179,4,999,0,1.4,94.465,-41.8,4.959,5228.1,4,0,0.08108874397504962,0,0,1,0,0.05601704514806624,0,1,0,0,1,0,0,1,0,0.0009889667,0,0
46,6,3,967,1,999,0,1.4,94.05770540136648,-39.52617119274133,4.96139350400764,5228.1,1,0,0.10475961480657248,0,0,0,0,0.22746642213711635,0,0,1,0,0,0,0,0,0,0.46674374,1,1
28,9,1,274,1,999,0,-3.4,92.379,-29.8,0.797,5017.5,1,0,0.08108874397504962,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00046620567,0,1
39,10,1,545,2,999,0,-1.1,94.75499014735702,-50.70594693713327,1.0382765149010251,4963.6,2,0,0.11929678301495324,0,0,0,0,0.13552189368016773,0,0,0,1,0,0,1,0,0,0.99713874,1,1
45,6,4,264,1,999,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0.06839341131534972,0,1,0,0,0.04204649657478828,1,0,0,1,0,0,0,1,0,0.99956566,0,0
40,7,2,237,4,999,0,1.4,93.918,-42.7,4.961,5228.1,4,0,0.12889457959880496,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.109482706,0,0
44,11,5,11,4,999,0,-0.1,93.2,-42.0,4.021,5195.8,4,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,1,0,0,0.0005407739,0,0
37,5,1,77,2,999,0,1.1,93.994,-36.4,4.858,5191.0,2,0,0.08108874397504962,1,0,0,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.00031972805,0,0
69,3,4,194,2,999,0,-1.8,92.96376076380483,-48.49049045243961,1.4994574548726216,5099.1,2,0,0.2514930325149303,0,0,0,0,0.16375912231959827,0,0,0,1,0,0,1,0,0,0.24937554,1,1
41,5,5,34,2,999,0,1.1,93.994,-36.4,4.864,5191.0,2,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.0077114883,0,0
35,7,4,53,1,999,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.0002676336,0,0
36,6,1,187,1,999,0,-2.9,92.963,-40.8,1.1640280932043678,5076.2,1,0,0.09297576538001116,0,0,0,0,0.1783886962059211,0,0,0,1,0,0,1,0,0,0.012150953,1,1
49,8,2,241,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.00015473312,0,0
33,5,3,43,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.98316526,0,0
42,6,1,1037,1,999,0,1.4,94.31634190310552,-40.97007722595637,4.87985124964078,5228.1,1,0,0.06839341131534972,0,1,0,0,0.06916420598159617,0,0,0,1,0,0,0,0,0,0.98523474,1,1
58,8,3,127,1,999,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0.06839341131534972,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.0069595394,0,0
28,6,1,353,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,1,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.000388637,0,1
33,7,1,219,1,999,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0.06839341131534972,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,1,0,0,0.0009497178,0,0
30,5,2,101,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,0.12889457959880496,0,0,1,0,0.22746642213711635,0,0,1,0,0,1,0,1,0,0.0005444872,0,0
64,4,3,250,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.9403251,0,0
34,7,4,420,6,999,0,1.4,93.918,-42.7,4.968,5228.1,6,0,0.10278093999024232,1,0,0,0,0.04204649657478828,0,0,1,1,0,0,1,0,0,0.0010139265,0,0
46,8,3,239,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.0015464438,0,0
37,5,4,635,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,2,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.9947601,0,1
36,5,4,207,2,999,0,1.1,93.994,-36.4,4.855,5191.0,2,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,0,0,1,0,1,0,0.6243043,0,0
45,6,5,264,1,999,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0.13759479956663057,0,1,0,0,0.10345757592103134,0,0,1,0,0,1,0,1,0,0.018492036,0,0
46,5,3,222,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,1,0,0.08108874397504962,1,0,0,0,0.14631317762554616,0,1,0,0,1,0,1,0,0,0.0063111703,0,0
37,5,3,318,7,999,0,-1.8,92.893,-46.2,1.281,5099.1,7,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.7423142,0,0
34,5,5,384,2,999,0,1.1,93.994,-36.4,4.855,5191.0,2,0,0.10278093999024232,0,0,1,0,0.12835104374561734,1,0,0,1,0,0,0,1,0,0.0010477423,0,0
24,4,3,493,1,999,0,-1.8,92.98768194901676,-46.66820744019278,1.3443178002129068,5099.1,1,0,0.22588866559334872,0,0,0,0,0.22412746891865087,0,0,1,1,0,0,1,0,0,0.00030176697,1,1
24,6,2,310,1,999,0,-2.9,92.963,-40.8,1.2617210995275896,5076.2,1,0,0.3028702822983376,0,0,1,0,0.23700807080350858,0,0,0,1,0,0,1,0,0,0.000758257,1,1
49,5,2,3,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,0,1,0,0.9985424,0,0
32,8,5,1809,4,999,0,1.4,93.444,-36.1,4.964,5228.1,4,0,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.008754595,0,1
53,8,1,62,6,999,0,1.4,93.444,-36.1,4.965,5228.1,6,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,1,0,0,0.93156356,0,0
39,5,3,164,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,0,0.09706774519716886,0,1,0,0,0.14631317762554616,0,0,1,1,0,0,0,1,0,0.250792,0,0
21,6,5,493,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,2,0,0.3310626702997275,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.001858403,1,1
36,10,3,1120,2,999,0,-0.084614020587273,93.21018038971143,-41.92819876274061,4.129475198988338,5195.738456082349,2,0,0.08648793216245883,0,0,0,0,0.29342244810242807,0,0,0,1,0,0,0,0,0,0.999736,1,1
46,11,3,66,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.00057516346,0,0
28,4,2,296,4,999,0,-1.8,93.075,-47.1,1.4169523930616554,5099.1,4,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,0,1,0,0,1,0,0,0.57160014,1,1
54,5,2,77,2,999,0,1.1,93.994,-36.4,4.856,5191.0,2,0,0.08672294704528012,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,0,1,0,0.2500402,0,0
54,6,5,8,10,999,0,1.4,94.465,-41.8,4.959,5228.1,10,0,0.13759479956663057,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.9960632,0,0
77,8,4,318,1,9,4,-1.7,94.027,-38.3,0.904,4991.6,5,0,0.2514930325149303,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,1,0,2,0.016431576,1,1
50,7,5,95,4,999,0,1.4,93.918,-42.7,4.957,5228.1,4,0,0.12889457959880496,1,0,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.80679613,0,0
45,7,1,363,3,999,0,1.4,93.918,-42.7,4.962,5228.1,3,0,0.13759479956663057,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.0034413633,0,0
23,7,2,220,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.12889457959880496,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.00036478738,0,0
39,7,2,514,4,999,0,1.4,93.90900797784055,-42.57479462815951,4.9610948525544245,5228.1,4,0,0.12839919051436574,1,0,0,0,0.2287644475461204,0,0,0,1,0,0,1,0,0,0.0007878627,1,1
31,11,2,67,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,0,0.10278093999024232,0,1,0,0,0.22746642213711635,1,0,0,0,0,1,1,0,0,0.99421483,0,0
49,11,5,36,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,2,0,0.12889457959880496,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.99754626,0,0
34,11,3,203,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,0,0.08672294704528012,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.031007756,0,0
60,8,3,165,1,999,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0.06839341131534972,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.4864042,0,0
29,4,1,114,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,2,0,0.10278093999024232,0,0,1,0,0.14631317762554616,0,0,1,1,0,0,1,0,0,0.9925845,1,0
38,4,4,54,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.0007117185,0,0
34,5,3,984,1,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.034129243,0,0
37,6,4,218,1,999,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0.10278093999024232,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.00062484894,0,0
44,6,5,100,4,999,0,1.4,94.465,-41.8,4.959,5228.1,4,0,0.12889457959880496,1,0,0,0,0.22746642213711635,0,0,1,0,0,1,0,1,0,0.00093203323,0,0
38,5,1,612,1,999,0,-1.8,92.893,-46.2,1.2514100682594547,5099.1,1,0,0.10024922033424208,0,0,1,0,0.29588974594098927,0,0,0,1,0,0,1,0,0,0.12950304,1,1
58,5,3,689,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,2,0,0.09706774519716886,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.00039706795,1,1
57,11,5,48,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,0.12889457959880496,1,0,0,0,0.29588974594098927,1,0,0,0,0,1,1,0,0,0.007719607,0,0
38,5,2,364,2,999,0,1.1,93.994,-36.4,4.857,5191.0,2,0,0.06839341131534972,0,0,1,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.000641281,0,0
19,5,2,106,4,999,0,-1.8,92.893,-46.2,1.344,5099.1,4,0,0.3310626702997275,0,0,1,0,0.22746642213711635,1,0,0,0,0,1,1,0,0,0.00016868042,0,0
60,8,4,187,2,999,0,-1.7,94.027,-38.3,0.899,4991.6,2,0,0.06839341131534972,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.00014487053,0,1
32,4,5,1090,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.93310964,0,0
37,8,4,72,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0.3310626702997275,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.000922639,0,0
45,8,2,195,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,0.09706774519716886,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.000323299,0,0
38,5,4,260,5,999,0,1.1,93.994,-36.4,4.855,5191.0,5,0,0.12889457959880496,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,0,1,0,0.0007167059,0,0
28,6,5,17,5,999,0,1.4,94.465,-41.8,4.959,5228.1,5,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,0,0,1,0,1,0,0.0018165264,0,0
53,8,3,78,1,999,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0.10278093999024232,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.0009817288,0,0
55,5,3,74,2,999,0,1.1,93.994,-36.4,4.857,5191.0,2,0,0.12889457959880496,1,0,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.00023127835,0,0
41,8,4,293,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0.09706774519716886,0,1,0,0,0.10345757592103134,0,0,1,1,0,0,0,1,0,0.98880076,0,0
53,7,2,648,2,999,0,1.4,93.918,-42.7,4.961,5228.1,2,0,0.06839341131534972,1,0,0,0,0.10345757592103134,0,0,1,1,0,0,1,0,0,0.11320856,1,0
58,11,3,394,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.0002844846,0,0
29,6,1,100,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0.12889457959880496,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.0011045998,0,0
28,7,4,251,1,7,1,-1.7,94.215,-40.3,0.8383965026908338,4991.6,2,1,0.17159414997779787,0,0,1,0,0.2422759552880468,1,0,0,1,0,0,0,0,1,0.014640661,1,1
43,8,3,118,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.011677568,0,0
35,7,1,44,14,999,0,1.4,93.918,-42.7,4.962,5228.1,14,0,0.06839341131534972,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.0014706259,0,0
50,7,2,237,1,999,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0.0926517571884984,0,1,0,0,0.04204649657478828,0,0,1,1,0,0,0,1,0,0.00032708657,0,0
34,5,1,102,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,3,0,0.10406885758998435,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.9944232,0,0
50,7,5,127,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.0006587282,0,0
31,10,2,173,1,999,0,-0.1,93.798,-40.4,4.85317186718566,5195.8,1,0,0.14515369975316708,0,0,0,0,0.14674845168404782,0,0,0,1,0,0,0,1,0,0.00060210074,1,1
29,6,5,121,4,999,0,1.4,94.465,-41.8,4.947,5228.1,4,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,0,0,1,0,1,0,0.6491548,0,0
49,6,1,93,2,999,0,1.4,94.465,-41.8,4.96,5228.1,2,0,0.2514930325149303,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.9944305,0,0
28,4,3,202,1,999,0,-1.8,93.075,-47.1,1.3841935910790242,5099.1,1,0,0.08401943230062545,0,0,1,0,0.26305751350700934,0,0,0,1,0,0,1,0,0,0.009724609,1,1
52,7,4,117,2,999,0,1.4,93.918,-42.7,4.962,5228.1,2,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.66093165,0,0
30,5,4,813,3,999,0,-2.6735239581567405,92.94858788824634,-41.911791478139634,1.2510592102397948,5080.9148194165555,3,0,0.11643815676268689,0,0,0,0,0.2465030006484132,1,0,0,0,0,0,1,0,0,0.020383403,1,1
29,8,5,602,7,999,0,1.4,93.444,-36.1,4.964,5228.1,7,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.010486315,0,0
55,8,2,392,3,999,0,1.4,93.444,-36.1,4.963,5228.1,3,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.999215,0,0
39,8,1,711,2,999,0,-2.9,92.201,-31.4,0.846130979229195,5076.2,2,0,0.13486976278608595,0,0,0,0,0.2197082173611766,0,0,0,1,0,0,1,0,0,0.0008563367,1,1
49,7,1,97,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.10278093999024232,0,0,1,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.000609298,0,0
32,7,4,128,1,999,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0.10278093999024232,0,0,1,0,0.12835104374561734,0,0,1,1,0,0,1,0,0,0.9977725,0,0
31,8,5,63,2,999,0,1.4,93.444,-36.1,4.966,5228.1,2,0,0.10278093999024232,0,1,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.62312305,0,0
31,5,3,189,2,999,0,1.1,93.994,-36.4,4.858,5191.0,2,0,0.12889457959880496,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.0004067061,0,0
26,4,4,251,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,2,0,0.06839341131534972,0,1,0,0,0.14631317762554616,0,0,1,0,0,1,1,0,0,0.91864604,1,0
54,4,4,311,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00025880316,0,0
46,8,1,528,3,999,0,1.4,93.444,-36.1,4.964372659157749,5228.1,3,0,0.08500290785511161,0,1,0,0,0.11173454874985347,0,0,0,1,0,0,1,0,0,0.012376637,1,1
32,11,3,188,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,0,0,1,1,0,0,0.9923374,0,0
29,9,4,218,3,6,1,-1.1,94.199,-37.5,0.8827914262690146,4963.6,4,1,0.13943631783972432,0,0,1,0,0.22323481338978007,0,0,0,0,0,0,1,0,1,0.0025041527,1,1
55,11,2,71,3,999,0,-0.1,93.2,-42.0,4.153,5195.8,3,0,0.12889457959880496,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,1,0,0,0.00019143459,0,0
45,7,3,496,1,999,0,1.4,93.918,-42.7,4.957,5228.1,1,0,0.0926517571884984,0,0,0,1,0.04204649657478828,0,0,1,0,0,1,1,0,0,0.0060537937,1,0
40,11,4,142,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,3,0,0.06839341131534972,0,1,0,0,0.05601704514806624,0,0,1,1,0,0,1,0,0,0.00053734425,0,0
33,5,3,1109,3,999,0,1.1,93.994,-36.4,4.859167835174504,5191.0,3,0,0.1100245574395563,0,0,1,0,0.2254766048368801,0,0,1,0,0,0,0,1,0,0.096720524,1,1
49,4,3,145,1,999,0,-1.8,93.749,-34.6,0.6434345237517315,5008.7,1,0,0.12889457959880496,0,1,0,0,0.2765438637216523,0,0,1,1,0,0,1,0,0,0.01617616,1,1
50,6,4,158,1,999,0,-2.9,92.963,-40.8,1.2675302314312544,5076.2,1,0,0.1260873697264725,0,0,0,0,0.2809837984484272,1,0,0,0,0,0,1,0,0,0.00045023533,1,1
48,11,1,564,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0.06839341131534972,1,0,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.9090372,1,0
53,7,5,121,2,999,0,1.4,93.918,-42.7,4.957,5228.1,2,0,0.08108874397504962,1,0,0,0,0.14631317762554616,0,0,1,1,0,0,1,0,0,0.8683915,0,0
26,5,5,23,2,999,0,-1.8,92.893,-46.2,1.259,5099.1,2,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.0016147193,0,0
46,5,2,165,2,999,0,1.1,93.994,-36.4,4.856,5191.0,2,0,0.09706774519716886,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.0012214751,0,0
54,5,3,110,1,999,0,1.1,93.994,-36.4,4.859,5191.0,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,1,0,0,1,0,0,0,1,0,0.0053577865,0,0
28,7,2,143,5,999,0,1.4,93.918,-42.7,4.961,5228.1,5,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,1,0,0,0.15853915,0,0
38,5,3,162,2,999,0,1.1,93.994,-36.4,4.856,5191.0,2,0,0.10278093999024232,0,1,0,0,0.04204649657478828,0,1,0,0,1,0,0,1,0,0.96116114,0,0
42,4,5,392,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0.12889457959880496,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.7289623,0,0
31,11,3,154,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,2,0,0.06839341131534972,0,0,1,0,0.22746642213711635,0,0,1,1,0,0,1,0,0,0.99962175,0,0
42,5,2,662,7,999,0,1.1,93.994,-36.4,4.857,5191.0,7,0,0.09706774519716886,0,0,1,0,0.10345757592103134,0,0,1,1,0,0,0,1,0,0.00044243434,0,0
60,5,2,160,3,999,0,1.1,93.994,-36.4,4.856,5191.0,3,0,0.10278093999024232,1,0,0,0,0.12835104374561734,0,0,1,1,0,0,0,1,0,0.9889426,0,0
39,5,2,198,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,0,1,0,0.08417341,0,0
39,11,1,66,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0.12889457959880496,0,1,0,0,0.04204649657478828,1,0,0,1,0,0,1,0,0,0.00045013576,0,0
52,6,3,911,2,999,0,1.4,94.24688110106689,-40.582294099981674,4.887149628789792,5228.1,2,0,0.06839341131534972,0,0,0,0,0.10345757592103134,0,0,0,1,0,0,0,0,0,0.515425,1,1
30,11,2,196,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,1,0,0.1109404990403071,0,1,0,0,0.29588974594098927,0,0,1,0,0,1,1,0,0,0.09670488,0,0
29,8,4,158,1,999,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.3650908,0,0
29,3,3,223,1,999,0,-1.8,93.66222486661204,-34.64567112283577,0.654432887716423,5008.7,1,0,0.0920054749302453,0,0,1,0,0.10001302768896149,0,0,1,1,0,0,1,0,0,0.00074566435,1,1
44,5,2,203,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,2,0,0.12889457959880496,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00027826196,0,0
52,5,4,156,1,999,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0.0926517571884984,0,1,0,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.028264437,0,0
33,5,5,218,4,999,0,-1.8,92.893,-46.2,1.25,5099.1,4,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.99910754,0,0
28,4,5,98,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0.3310626702997275,0,1,0,0,0.29588974594098927,0,0,1,1,0,0,0,1,0,0.002692143,0,0
47,8,4,507,4,999,0,1.4,93.444,-36.1,4.962,5228.1,4,0,0.12889457959880496,1,0,0,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.4246414,0,0
42,7,5,304,3,999,0,1.4,93.918,-42.7,4.957,5228.1,3,0,0.06839341131534972,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.000970251,0,0
39,11,1,49,3,999,0,-0.1,93.2,-42.0,4.191,5195.8,3,0,0.08108874397504962,0,1,0,0,0.22746642213711635,0,0,1,0,0,1,1,0,0,0.00092617696,0,0
34,6,4,238,1,999,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0.12889457959880496,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.761941,0,0
26,11,2,306,3,8,1,-3.170222351078687,92.68576442382741,-31.76588795467952,0.710978891143877,5020.9466647338195,4,1,0.11389375281371997,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,1,0.00048168417,1,1
37,6,1,88,1,999,0,1.4,94.465,-41.8,4.865,5228.1,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.99515605,0,0
29,5,4,185,10,999,0,-1.8,92.893,-46.2,1.266,5099.1,10,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,1,0,0,0.0011954022,0,0
30,5,5,130,1,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,0.06839341131534972,0,0,1,0,0.10345757592103134,1,0,0,1,0,0,0,1,0,0.00078318274,0,0
35,7,4,106,1,999,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0.10406885758998435,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00036164056,0,0
56,7,3,120,1,999,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0.2514930325149303,0,1,0,0,0.05601704514806624,1,0,0,1,0,0,1,0,0,0.005288067,0,0
44,5,4,106,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0.06839341131534972,0,0,1,0,0.10345757592103134,0,0,1,1,0,0,0,1,0,0.9296376,0,0
44,5,5,665,2,999,0,1.1,93.994,-36.4,4.855,5191.0,2,0,0.06839341131534972,0,0,1,0,0.05601704514806624,0,0,1,1,0,0,0,1,0,0.00023984071,1,0
49,11,1,27,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0.10278093999024232,0,1,0,0,0.12835104374561734,0,0,1,1,0,0,0,1,0,0.009274347,0,0
34,7,2,361,1,999,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0.10406885758998435,1,0,0,0,0.12835104374561734,1,0,0,1,0,0,1,0,0,0.016937891,0,0
29,5,3,304,1,999,0,1.1,93.994,-36.4,4.858,5191.0,1,0,0.06839341131534972,0,1,0,0,0.14631317762554616,1,0,0,1,0,0,0,1,0,0.006375691,0,0
34,8,1,667,1,999,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0.12889457959880496,0,0,1,0,0.29588974594098927,0,0,1,1,0,0,1,0,0,0.00041734657,0,0
68,5,5,464,3,5,1,-1.7796440561523477,93.94500664964355,-40.06106783154296,0.7200300206103445,5005.219133602051,5,1,0.12357890178350767,0,1,0,0,0.10852487625313745,0,0,1,0,0,0,1,0,1,0.016550569,1,1
41,5,4,347,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0.1109404990403071,0,1,0,0,0.04204649657478828,0,0,1,1,0,0,0,1,0,0.9867534,0,0
30,5,5,205,2,999,0,1.1,93.994,-36.4,4.864,5191.0,2,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.00023983087,0,0
34,5,4,376,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0.08108874397504962,0,1,0,0,0.22746642213711635,1,0,0,1,0,0,0,1,0,0.00090865156,0,0
