Probabilidad_clase_1,Predicción,Real
0.00022604954,0,0
0.014165912,0,0
0.00016841477,0,0
0.12525584,0,0
0.00022708645,0,0
0.2670061,0,1
0.035754606,0,0
0.0004450005,0,0
0.60010433,1,1
0.9429569,1,1
0.0845421,0,1
0.098302364,0,1
0.00022227729,0,0
0.99818283,1,1
0.04689146,0,0
0.00073342846,0,0
0.41969597,0,0
0.99762565,1,1
0.00029875035,0,0
0.0004913625,0,0
0.9983683,1,1
0.0008250295,0,0
0.0011622743,0,0
0.99764305,1,1
0.00041581193,0,0
0.00091019704,0,0
0.0006209242,0,0
0.00021381475,0,0
0.0005702605,0,0
0.99586344,1,1
0.01524588,0,0
0.03813727,0,0
0.42851156,0,0
0.5931565,1,0
0.9961138,1,1
0.0028535896,0,0
0.0010472793,0,0
0.58202016,1,0
0.0007656417,0,0
0.006740467,0,0
0.0004979199,0,0
0.80367,1,1
0.32963842,0,0
0.70088285,1,1
0.99921274,1,1
0.00087839004,0,0
0.99788624,1,1
0.00024654457,0,0
0.5428142,1,0
0.011099291,0,0
0.0003958272,0,0
0.9965245,1,1
0.9997607,1,1
0.031800862,0,0
0.10403347,0,1
0.000943213,0,0
0.008199718,0,1
0.009153338,0,0
0.0010275514,0,0
0.0015032872,0,0
0.459294,0,0
0.003949126,0,0
0.23041925,0,0
0.005550346,0,0
0.99115926,1,1
0.00065296557,0,0
0.20445192,0,0
0.23897733,0,1
0.0018144612,0,0
0.0010056391,0,0
0.0017057183,0,0
0.0009890001,0,0
0.26526555,0,0
0.54741037,1,1
0.23875073,0,0
0.001006612,0,0
0.00021133071,0,0
0.426094,0,1
0.010213729,0,0
0.0004319824,0,0
0.0010642163,0,0
0.1681259,0,1
0.7766374,1,0
0.0013974939,0,0
0.00055742485,0,0
0.00090700336,0,0
0.9771782,1,1
0.9911513,1,1
0.9998561,1,1
0.10292859,0,0
0.012087698,0,0
0.0014333075,0,0
0.00040404624,0,0
0.0004371858,0,0
0.0046352106,0,0
0.000306665,0,0
0.0052819652,0,0
0.033649825,0,0
0.00040567934,0,0
0.011871173,0,0
0.002157275,0,0
0.016988216,0,0
0.9983107,1,1
0.0055498644,0,0
0.0009353163,0,0
0.2745314,0,0
0.5396353,1,0
0.9959253,1,1
0.23534371,0,0
0.84848183,1,0
0.0065616188,0,0
0.0312736,0,0
0.0001939441,0,0
0.00094763975,0,0
0.002008837,0,0
0.24794324,0,1
0.9983285,1,1
0.0005895619,0,0
0.88436687,1,1
0.18413723,0,1
0.00026570715,0,0
0.9617631,1,1
0.00085495715,0,0
0.03400808,0,0
0.96466166,1,1
0.0050210976,0,0
0.0003422003,0,0
0.0020140565,0,0
0.029716162,0,0
0.87173975,1,1
0.018902007,0,0
0.102067426,0,0
0.0024763013,0,0
0.0006099583,0,0
0.0073079616,0,0
0.0029070515,0,0
0.0075295037,0,0
0.0027394656,0,0
0.0006250014,0,0
0.002315981,0,0
0.8202109,1,1
0.002111379,0,0
0.0062996466,0,0
0.35287374,0,0
0.00073137897,0,0
0.0021606477,0,0
0.001478366,0,0
0.0002184765,0,0
0.0008621587,0,0
0.042163555,0,0
0.087654956,0,0
0.00081967196,0,0
0.0011598301,0,0
0.2785895,0,1
0.0002036995,0,0
0.5921817,1,1
0.005924744,0,0
0.008973662,0,0
0.08737349,0,0
0.0027281735,0,0
0.002187377,0,0
0.0013300685,0,0
0.0056581344,0,0
0.9948467,1,1
0.18561655,0,0
0.00024721355,0,0
0.16458455,0,1
0.0036844397,0,0
0.992168,1,1
0.03920972,0,0
0.44693577,0,1
0.04252105,0,0
0.5701685,1,0
0.48429522,0,0
0.0012441659,0,0
0.68036807,1,1
0.0016909512,0,0
0.0027217295,0,0
0.0009574882,0,0
0.9136565,1,1
0.65905076,1,0
0.54715157,1,1
0.0007972077,0,0
0.7784404,1,1
0.002569444,0,0
0.004882439,0,0
0.34719443,0,0
0.00083634566,0,0
0.9485261,1,1
0.11227119,0,0
0.0049310853,0,0
0.026750654,0,0
0.54150504,1,1
0.00079889473,0,0
0.68457943,1,1
0.8111075,1,1
0.0038546366,0,0
0.643638,1,1
0.13326494,0,0
0.27734014,0,0
0.9770032,1,1
0.00034818478,0,0
0.000578324,0,0
0.00019787549,0,0
0.5215808,1,1
0.00041784858,0,0
0.5571359,1,0
0.0006085655,0,0
0.0010246177,0,0
0.0016065364,0,0
0.0003992466,0,0
0.0005957803,0,0
0.02843245,0,0
0.14304458,0,0
0.017650647,0,0
0.8406289,1,1
0.00055720785,0,0
0.9992441,1,1
0.002892795,0,0
0.64249533,1,1
0.0005581189,0,0
0.00029421033,0,0
0.00026722334,0,0
0.0007642611,0,0
0.0077904826,0,0
0.0007971849,0,0
0.0005154683,0,0
0.0010642146,0,0
0.986709,1,1
0.2240294,0,1
0.011388993,0,0
0.0007855559,0,0
0.00065238454,0,0
0.0024395892,0,0
0.7464987,1,1
0.004006716,0,0
0.000388149,0,0
0.0006991086,0,0
0.0004672227,0,0
0.69256175,1,0
0.351849,0,1
0.8647676,1,0
0.00017489734,0,0
0.2600179,0,0
0.055321407,0,0
0.9858483,1,1
0.0012316264,0,0
0.9549017,1,1
0.00041572438,0,0
0.007337809,0,0
0.083639115,0,0
0.00036505942,0,0
0.00012981576,0,0
0.8869597,1,1
0.00046342495,0,0
0.0014202339,0,0
0.0007476862,0,0
0.00046772978,0,0
0.007884177,0,0
0.002271988,0,0
0.00042415233,0,0
0.99243706,1,1
0.13554344,0,0
0.054147206,0,0
0.00057036214,0,0
0.00042192105,0,0
0.017656675,0,0
0.014848742,0,0
0.044380836,0,0
0.057440072,0,0
0.008666968,0,0
0.99952495,1,1
0.9435664,1,0
0.99671316,1,1
0.2635092,0,1
0.8474408,1,1
0.046887547,0,0
0.9879897,1,1
0.00022987551,0,0
0.0091144815,0,0
0.0004946966,0,0
0.5274809,1,1
0.15771337,0,0
0.0002820814,0,0
0.64163446,1,1
0.59132546,1,1
0.99971837,1,1
0.057067126,0,0
0.7616818,1,1
0.9996136,1,1
0.00043778677,0,0
0.099093586,0,1
0.9979494,1,1
0.0051577925,0,0
0.1693025,0,0
0.54765284,1,0
0.00018226613,0,0
0.11751822,0,0
0.0009219755,0,0
0.23864852,0,1
0.00033579368,0,0
0.88190085,1,1
0.00018377547,0,0
0.059372276,0,0
0.0012054347,0,0
0.00015760465,0,0
0.024689812,0,0
0.0024007577,0,0
0.084973864,0,0
0.0014516292,0,0
0.6420693,1,1
0.0052412204,0,0
0.00038480348,0,0
0.3315006,0,0
0.24772112,0,0
0.00075436186,0,0
0.06785662,0,0
0.9959156,1,1
0.644918,1,1
0.03978932,0,0
0.68004024,1,1
0.0011778605,0,0
0.0011815531,0,0
0.10852047,0,0
0.033726156,0,0
0.49242643,0,0
0.9918418,1,1
0.0010478696,0,0
0.0013056906,0,0
0.139356,0,0
0.0063531436,0,0
0.03014769,0,0
0.01690105,0,0
0.003431759,0,0
0.0005941995,0,0
0.0014161201,0,0
0.9974956,1,1
0.013475798,0,0
0.009105364,0,0
0.002485151,0,0
0.0012484774,0,0
0.007889734,0,0
0.51704985,1,0
0.9986181,1,1
0.53104204,1,1
0.00026395885,0,0
0.0006159375,0,0
0.59734356,1,1
0.4012516,0,0
0.062730744,0,0
0.0049512223,0,0
0.0065875934,0,0
0.07402844,0,0
0.0007381123,0,0
0.0006068511,0,0
0.0004910186,0,0
0.00054464396,0,0
0.99867815,1,1
0.8746158,1,1
0.00040642702,0,0
0.75661886,1,1
0.79534245,1,1
0.00036777093,0,0
0.0004487203,0,0
0.0011830013,0,0
0.0020621615,0,0
0.55692846,1,1
0.29276252,0,0
0.9934883,1,1
0.5086538,1,1
0.0004863182,0,0
0.003158492,0,0
0.3567263,0,1
0.97986287,1,1
0.0005749401,0,0
0.023724677,0,0
0.0033780152,0,0
0.92233586,1,1
0.0070580784,0,0
0.99679,1,1
0.5207231,1,0
0.9122768,1,1
0.702692,1,1
0.028133007,0,0
0.0028704186,0,0
0.99976665,1,1
0.0032226054,0,0
0.0604848,0,0
0.0016947888,0,0
0.19343162,0,0
0.0010163501,0,0
0.14409669,0,0
0.00059249956,0,0
0.6753479,1,1
0.8326573,1,1
0.0006091949,0,0
0.0021058996,0,0
0.0005842711,0,0
0.0010951724,0,0
0.99373794,1,1
0.9972596,1,1
0.1640416,0,1
0.0005019538,0,0
0.0030616873,0,0
0.00057757704,0,0
0.19649817,0,0
0.37383926,0,0
0.0010573852,0,0
0.009225373,0,0
0.0021664703,0,0
0.09888995,0,0
0.99504185,1,1
0.9207682,1,0
0.9993801,1,1
0.00068959343,0,0
0.0018133121,0,0
0.003182051,0,0
0.98617095,1,1
0.26506826,0,1
0.06727181,0,0
0.001623059,0,0
0.9886115,1,1
0.00062032294,0,0
0.0039080535,0,0
0.000737157,0,0
0.00031050126,0,0
0.0016901426,0,0
0.00057859556,0,0
0.19960353,0,0
0.23938446,0,1
0.992572,1,1
0.45438918,0,0
0.0003631238,0,0
0.99778086,1,1
0.0001654373,0,0
0.92565024,1,1
0.9994623,1,1
0.00026212685,0,0
0.12335654,0,1
0.9992436,1,1
0.0005169471,0,0
0.00027846152,0,0
0.0007329932,0,0
0.959088,1,1
0.00012644431,0,0
0.3595662,0,1
0.0016061388,0,0
0.0014527757,0,0
0.001414498,0,0
0.9974021,1,1
0.8045165,1,0
0.06353398,0,0
0.027130308,0,0
0.3068924,0,0
0.9995041,1,1
0.001295428,0,0
0.9822565,1,1
0.4771981,0,1
0.00023494041,0,0
0.87913364,1,1
0.74965566,1,1
0.9782186,1,1
0.00071962044,0,0
0.00014529274,0,0
0.07090695,0,0
0.27350822,0,0
0.0054245144,0,0
0.0006463564,0,0
0.004292738,0,0
0.03922251,0,0
0.89361787,1,0
0.0011957473,0,0
0.00036398458,0,0
0.9995586,1,1
0.9977744,1,1
0.00028948195,0,0
0.1674869,0,0
0.0008523408,0,0
0.5928793,1,0
0.022814374,0,0
0.15026163,0,0
0.023857145,0,0
0.0039199255,0,0
0.0023562417,0,0
0.1675687,0,0
0.00065689476,0,0
0.9966575,1,1
0.9565609,1,1
0.01857013,0,0
0.004287585,0,0
0.0012796693,0,0
0.9736831,1,1
0.73982453,1,0
0.0031496317,0,0
0.008118571,0,0
0.0005086709,0,0
0.023354003,0,0
0.0010850648,0,0
0.48127297,0,0
0.96131605,1,1
0.07676127,0,0
0.0023293719,0,0
0.50590485,1,1
0.40328848,0,0
0.00053695025,0,0
0.04446739,0,0
0.0020953303,0,0
0.0001554468,0,0
0.19794583,0,1
0.2415363,0,0
0.00025031896,0,0
0.014493196,0,0
0.0035315205,0,0
0.0033830644,0,0
0.0007986086,0,0
0.0022166113,0,0
0.55877686,1,1
0.0004885666,0,0
0.06552066,0,0
0.004409822,0,0
0.00017146672,0,0
0.00016115318,0,0
0.08144717,0,0
0.00019053937,0,0
0.0028200506,0,0
0.00048999186,0,0
0.024798587,0,0
0.0030376043,0,0
0.010033686,0,0
0.0005953483,0,0
0.00071859965,0,0
0.01096273,0,0
0.007003043,0,0
0.00013870423,0,0
0.0008909106,0,0
0.0009393628,0,0
0.006981234,0,0
0.9839078,1,1
0.030694602,0,0
0.00039305273,0,0
0.9386066,1,1
0.8457333,1,1
0.0005692065,0,0
0.97330374,1,1
0.00018909796,0,0
0.9953755,1,1
0.0010082907,0,0
0.0016650162,0,0
9.346143e-05,0,0
0.56806433,1,0
0.001436239,0,0
0.13955149,0,0
0.001253033,0,0
0.0040679425,0,0
0.9910268,1,1
0.0009123738,0,0
0.0009793041,0,0
0.042268094,0,0
0.9937092,1,1
0.0001971963,0,0
0.9996449,1,1
0.0037686513,0,0
0.2328451,0,0
0.00081780145,0,0
0.00059162715,0,0
0.011372083,0,0
0.8191403,1,1
0.015791133,0,0
0.05736939,0,0
0.017417185,0,0
0.6781216,1,1
0.9989785,1,1
0.00019146179,0,0
0.0014455649,0,0
0.0005521452,0,0
0.0002389011,0,0
0.00049892353,0,0
0.62038934,1,1
0.11044316,0,1
0.99216884,1,1
0.12289756,0,0
0.9994916,1,1
0.99679,1,1
0.011758766,0,0
0.9888648,1,1
0.00033418427,0,0
0.0011317272,0,0
0.9495165,1,1
0.07694142,0,0
0.00024323216,0,0
0.001305557,0,0
0.006477008,0,0
0.0012404918,0,0
0.095544115,0,0
0.0009441939,0,0
0.01153837,0,0
0.0012566604,0,0
0.002466902,0,0
0.00038155736,0,0
0.00022062045,0,0
0.02185142,0,0
0.07974211,0,0
0.015532349,0,0
0.1267779,0,0
0.061602134,0,0
0.84779745,1,1
0.005292162,0,0
0.084842324,0,0
0.9986253,1,1
0.00016770502,0,0
0.00021511588,0,0
0.996012,1,1
0.9793186,1,1
0.47766602,0,1
0.0048684245,0,0
0.00065576413,0,0
0.08263274,0,0
0.0005310079,0,0
0.0008354636,0,0
0.00083726586,0,0
0.9994252,1,1
0.0003645463,0,0
0.12920703,0,0
0.0013205594,0,0
0.017126078,0,0
0.0028209665,0,0
0.0014269814,0,0
0.0007760748,0,0
0.13222533,0,0
0.593049,1,1
0.0006414644,0,0
0.00014617278,0,0
0.56209713,1,0
0.00075548916,0,0
0.011610023,0,0
0.00096792384,0,0
0.0005695503,0,0
0.0023671722,0,0
0.9981489,1,1
0.00043019545,0,0
0.0066296253,0,0
0.00047694484,0,0
0.65498567,1,1
0.004063442,0,0
0.99325424,1,1
0.0010234724,0,0
0.014211994,0,0
0.00076866127,0,0
0.0015784184,0,0
0.0020625363,0,0
0.006100311,0,0
0.2864638,0,0
0.0008711523,0,0
0.0007648844,0,0
0.0006199885,0,0
0.01070256,0,0
0.34283277,0,1
0.12031641,0,0
0.00053465413,0,0
0.03740703,0,0
0.9948369,1,1
0.045831814,0,0
0.0012137092,0,0
0.36737806,0,1
0.024677178,0,0
0.0007451082,0,0
0.0020838422,0,0
0.080399394,0,0
0.00047784546,0,0
0.0071006496,0,0
0.99794894,1,1
0.000660687,0,0
0.9969451,1,1
0.0007871156,0,0
0.003756918,0,0
0.0010831238,0,0
0.00033484027,0,0
0.5613425,1,1
0.019187069,0,0
0.009708623,0,0
0.00029081723,0,0
0.4543535,0,0
0.00014441126,0,0
0.00016191606,0,0
0.0030039845,0,0
0.003942876,0,0
0.00030324966,0,0
0.0049199443,0,0
0.64196396,1,0
0.0008835075,0,0
0.00024516907,0,0
0.9993625,1,1
0.4980061,0,1
0.24820206,0,0
0.00011369908,0,0
0.00043119784,0,0
0.99483263,1,1
0.7872291,1,1
0.6018832,1,1
0.00072334975,0,0
0.13020156,0,0
0.43924665,0,0
0.9950021,1,1
0.7312456,1,1
0.05006915,0,0
0.0019562012,0,0
0.0007978282,0,0
0.029369636,0,0
0.9916147,1,1
0.00017329115,0,0
0.003776974,0,0
0.0018206233,0,0
0.42413375,0,1
0.00087748334,0,0
0.003928335,0,0
0.27991837,0,0
0.049224667,0,0
0.0041953516,0,0
0.002118748,0,0
0.00039963805,0,0
0.0023139415,0,0
0.98408,1,1
0.000963127,0,0
0.14605103,0,1
0.008699682,0,0
0.99961877,1,1
0.88675123,1,1
0.0011258723,0,0
0.016109183,0,0
0.0013611685,0,0
0.00050361606,0,0
0.00034791764,0,0
0.00061588525,0,0
0.0012483246,0,0
0.0025259182,0,0
0.97006637,1,1
0.35830775,0,0
0.00036594883,0,0
0.000575752,0,0
0.0005086072,0,0
0.00016990854,0,0
0.0015075426,0,0
0.47832927,0,1
0.47863922,0,1
0.004421196,0,0
0.9972971,1,1
0.00019130741,0,0
0.96424514,1,1
0.99832517,1,1
0.00048639587,0,0
0.05637461,0,0
0.013488108,0,0
0.0007825405,0,0
0.00061307853,0,0
0.008642147,0,0
0.1751516,0,0
0.00078072597,0,0
0.0007746019,0,0
0.00017931036,0,0
0.9841669,1,1
0.67139965,1,0
0.69170445,1,1
0.0007707132,0,0
0.0008960548,0,0
0.080390215,0,0
0.5760154,1,1
0.14951809,0,0
0.00057565625,0,0
0.0013360177,0,0
0.06099659,0,0
0.99931455,1,1
0.0036896404,0,0
0.0053898254,0,0
0.0005006753,0,0
0.004412499,0,0
0.62013084,1,1
0.998555,1,1
0.4854095,0,0
0.001829953,0,0
0.41319183,0,0
0.011605432,0,0
0.0036850385,0,0
0.99778265,1,1
0.0002382242,0,0
0.15624717,0,0
0.0006227621,0,0
0.006078819,0,0
0.5271956,1,0
0.2622854,0,0
0.004836726,0,0
0.0009854288,0,0
0.5306615,1,0
0.0010613049,0,0
0.00096375257,0,0
0.00034945025,0,0
0.013064125,0,0
0.004350384,0,0
0.0006616627,0,0
0.99467,1,1
0.9897181,1,1
0.1428541,0,0
0.00025936463,0,0
0.0007130298,0,0
0.9934504,1,1
0.00657555,0,0
0.0038696611,0,0
0.00047014252,0,0
0.99930596,1,1
0.0021374554,0,0
0.00063900015,0,0
0.0115732,0,0
0.0007654728,0,0
0.00073296874,0,0
0.00089318474,0,0
0.004392301,0,0
0.0023263698,0,0
0.83752453,1,1
0.00022353034,0,0
0.0053486596,0,0
0.0012028792,0,0
0.0017729494,0,0
0.0040358114,0,0
0.0005300001,0,0
0.8036577,1,1
0.005182876,0,0
0.00027157788,0,0
0.19057013,0,0
0.0039950265,0,0
0.0011286739,0,0
0.0008971248,0,0
0.024956586,0,0
0.0077940766,0,0
0.12821472,0,0
0.00033219578,0,0
0.000493036,0,0
0.04146412,0,0
0.023509147,0,0
0.0016399777,0,0
0.0031266478,0,0
0.00042786956,0,0
0.04280245,0,0
0.0016519639,0,0
0.9995906,1,1
0.00026597202,0,0
0.14427733,0,0
0.0033319802,0,0
0.99919313,1,1
0.6947305,1,1
0.42336002,0,0
0.0013439422,0,0
0.9460276,1,1
0.88144946,1,1
0.9932065,1,1
0.33046883,0,0
0.00039220773,0,0
0.9963535,1,1
0.047733143,0,0
0.99446785,1,1
0.00045595807,0,0
0.004098456,0,0
0.031193377,0,0
0.22927505,0,0
0.00062335713,0,0
0.0022890773,0,0
0.0028137336,0,0
0.0061473493,0,0
0.6425097,1,1
0.5504549,1,1
0.0060613994,0,0
0.49259564,0,0
0.0021568143,0,0
0.00067321584,0,0
0.010566261,0,0
0.0060412884,0,0
0.004890051,0,0
0.6689242,1,1
0.0050452105,0,0
0.00043095107,0,0
0.27487406,0,0
0.0051291008,0,0
0.009270453,0,0
0.0006432229,0,0
0.00091791764,0,0
0.25419614,0,0
0.0004026708,0,0
0.44113934,0,1
0.04638872,0,0
0.001251861,0,0
0.005591818,0,0
0.0025143835,0,0
0.03426614,0,0
0.00040753075,0,0
0.040053736,0,0
0.00094626076,0,0
0.9965121,1,1
0.83076054,1,1
0.017585902,0,0
0.57388055,1,1
0.0126626715,0,0
0.99956685,1,1
0.59347576,1,1
0.010859691,0,0
0.52428085,1,0
0.0004698486,0,0
0.0013231661,0,0
0.022081511,0,0
0.0010383243,0,0
0.00021188636,0,0
0.0010784895,0,0
0.00056191295,0,0
0.48381773,0,1
0.0004489554,0,0
0.0031485,0,0
0.002237311,0,0
0.022845963,0,0
0.22063987,0,1
0.007583612,0,0
0.4779047,0,0
0.0006196216,0,0
0.9991142,1,1
0.00081681204,0,0
0.0010089764,0,0
0.00021901459,0,0
0.011390744,0,0
0.1485725,0,0
0.99968255,1,1
0.00047569402,0,0
0.9748489,1,1
0.00039648276,0,0
0.0014243672,0,0
0.00096718775,0,0
0.8893529,1,1
0.0011631039,0,0
0.7459729,1,1
0.0045522554,0,0
0.99811137,1,1
0.1313775,0,1
0.30524668,0,0
0.05837722,0,0
0.5567253,1,1
0.01210895,0,0
0.013196399,0,0
0.29606286,0,0
0.030311048,0,0
0.9908478,1,1
0.00086951646,0,0
0.0003970632,0,0
0.0046897084,0,0
0.0007712819,0,0
0.0003958104,0,0
0.00061117543,0,0
0.5878243,1,1
0.5144997,1,0
0.9660366,1,1
0.00062215043,0,0
0.06180667,0,0
0.001893506,0,0
0.00021888434,0,0
0.9834721,1,1
0.006847639,0,0
0.8811649,1,1
0.27966237,0,1
0.010213835,0,0
0.002867269,0,0
0.0017978702,0,0
0.0015737984,0,0
0.09059787,0,0
0.00031101913,0,0
0.04678054,0,1
0.9995561,1,1
0.9881571,1,1
0.9805088,1,1
0.22166331,0,0
0.9925177,1,1
0.00046198245,0,0
0.9959157,1,1
0.0019363879,0,0
0.0049525355,0,0
0.0007737414,0,0
0.95021045,1,1
0.009199234,0,0
0.11997647,0,0
0.004362848,0,0
0.0013572205,0,0
0.52240896,1,1
0.03443891,0,0
0.0023312566,0,0
0.973559,1,1
0.048299123,0,0
0.0014597491,0,0
0.39277276,0,1
0.34542575,0,1
0.72879434,1,1
0.00014696101,0,0
0.95963216,1,1
0.0004133793,0,0
0.98712033,1,1
0.016065769,0,0
0.0010486201,0,0
0.0005750399,0,0
0.00073255395,0,0
0.0007408359,0,0
0.8799836,1,0
0.000572644,0,0
0.025624698,0,0
0.20668316,0,0
0.0061746547,0,0
0.35493013,0,0
0.0011712438,0,0
0.0010377162,0,0
0.9698995,1,1
0.01330291,0,0
0.020959675,0,0
0.0008489228,0,0
0.44773102,0,1
0.056400757,0,0
0.0016498278,0,0
0.6450464,1,1
0.000932473,0,0
0.07683007,0,0
0.00087295834,0,0
0.00017088142,0,0
0.72846055,1,0
0.42303243,0,1
0.017121198,0,0
0.004634027,0,0
0.08107419,0,0
0.20761563,0,0
0.00076644105,0,0
0.00038455045,0,0
0.0010287057,0,0
0.0019625449,0,0
0.16119842,0,1
0.0048356336,0,0
0.00020996234,0,0
0.003523584,0,0
0.40593806,0,1
0.03549554,0,0
0.00027594026,0,0
0.73048335,1,1
0.0017161766,0,0
0.006031232,0,0
0.0009153879,0,0
0.66835105,1,1
0.000630096,0,0
0.34406626,0,1
0.572389,1,0
0.7894336,1,0
0.0003451469,0,0
0.00047308436,0,0
0.00038651656,0,0
0.00019099393,0,0
0.971439,1,1
0.008308868,0,0
0.00021404117,0,0
0.00017827249,0,0
0.0069680274,0,0
0.9683221,1,1
0.19417447,0,1
0.00025744052,0,0
0.9630968,1,1
0.06751396,0,0
0.9954489,1,1
0.0005347568,0,0
0.00034175656,0,0
0.203506,0,0
0.00062885234,0,0
0.0008072759,0,0
0.0016319319,0,0
0.99262106,1,1
0.0021836981,0,0
0.00058504514,0,0
0.9227108,1,1
0.0004300056,0,0
0.0012490834,0,0
0.97406673,1,1
0.06965593,0,1
0.48366243,0,1
0.012432558,0,0
0.0008100021,0,0
0.08725749,0,0
0.93902236,1,1
0.03550308,0,0
0.00067234226,0,0
0.00020543914,0,0
0.004279765,0,0
0.044752233,0,0
0.003358809,0,0
0.0017764025,0,0
0.9916476,1,1
0.001233241,0,0
0.9788296,1,1
0.98763007,1,1
0.00016507096,0,0
0.21802509,0,0
0.014604623,0,0
0.50437605,1,0
0.061302766,0,0
0.0010493412,0,0
0.020258533,0,0
0.00081945286,0,0
0.98520327,1,1
0.0026478977,0,0
0.0042674644,0,0
0.00091059954,0,0
0.00414055,0,0
0.39927563,0,0
0.10095041,0,0
0.0016436442,0,0
0.9819978,1,1
0.35922566,0,0
0.9985037,1,1
0.0010524783,0,0
0.0062339758,0,0
0.99530494,1,1
0.007023179,0,0
0.001017375,0,0
0.00011806513,0,0
0.0004259418,0,0
0.99158,1,1
0.48902842,0,1
0.0016740964,0,0
0.008624705,0,0
0.17491269,0,0
0.0028175951,0,0
0.014063951,0,0
0.0062856115,0,0
0.010983995,0,0
0.0020341335,0,0
0.9752887,1,1
0.00018419964,0,0
0.9792715,1,1
0.00033889673,0,0
0.0024711487,0,0
0.0001428441,0,0
0.9621635,1,1
0.00022271153,0,0
0.99978656,1,1
0.00072402385,0,0
0.027436959,0,0
0.98540246,1,1
0.13955049,0,0
0.17291428,0,0
0.5751904,1,1
0.028044743,0,0
0.0006274371,0,0
0.006750017,0,0
0.0002876993,0,0
0.047940917,0,0
0.26916814,0,0
0.05547336,0,0
0.0070594884,0,0
0.0013674143,0,0
0.95559907,1,1
0.0016372147,0,0
0.61828655,1,1
0.997531,1,1
0.9976744,1,1
0.0067780344,0,0
0.0008183737,0,0
0.0028225495,0,0
0.65657866,1,1
0.00096536765,0,0
0.13904217,0,0
0.0009902408,0,0
0.11232312,0,0
0.9994679,1,1
0.5677862,1,0
0.00043061146,0,0
0.8876901,1,1
0.52818614,1,1
0.0020764987,0,0
0.96721655,1,1
0.76586133,1,1
0.02902676,0,0
0.001930633,0,0
0.0006026418,0,0
0.5279972,1,0
0.00236624,0,0
0.02114294,0,0
0.0011809573,0,0
0.00016194479,0,0
0.00022530052,0,0
0.99899024,1,1
0.064201236,0,0
0.9843003,1,1
0.21276754,0,0
0.0004528014,0,0
0.023156764,0,0
0.00019685703,0,0
0.000795934,0,0
0.9969727,1,1
0.090564325,0,0
0.00022897776,0,0
0.0034729093,0,0
0.0023631398,0,0
0.77392846,1,0
0.23580913,0,0
0.7197383,1,1
0.08519141,0,0
0.0003168949,0,0
0.0026792355,0,0
0.001410104,0,0
0.0021802657,0,0
0.0003782681,0,0
0.0005831701,0,0
0.4781115,0,0
0.322118,0,1
0.005220076,0,0
0.021370089,0,0
0.00019458629,0,0
0.91660196,1,1
0.0008249387,0,0
0.45994967,0,1
0.2827218,0,0
0.4513439,0,0
0.5994175,1,0
0.0016553946,0,0
0.0008714914,0,0
0.0033459521,0,0
0.00050489896,0,0
0.1343888,0,0
0.026252253,0,0
0.97861004,1,1
0.0017531986,0,0
0.77724564,1,1
0.028352015,0,0
0.040001895,0,0
0.9093762,1,1
0.0013837564,0,0
0.0001389205,0,0
0.00777828,0,0
0.0001992918,0,0
0.013923535,0,0
0.000965244,0,0
0.741875,1,1
0.15063602,0,0
0.0011033666,0,0
0.07815019,0,0
0.011953189,0,0
0.00031490388,0,0
0.99392503,1,1
0.00015703746,0,0
0.0005843424,0,0
0.19832571,0,1
0.7878839,1,1
0.0002596279,0,0
0.107185856,0,1
0.9905331,1,1
0.00091684953,0,0
0.0014721566,0,0
0.00024391098,0,0
0.0015177832,0,0
0.000619875,0,0
0.0054531344,0,0
0.99984205,1,1
0.6053649,1,1
0.015705522,0,0
0.000860352,0,0
0.00013027941,0,0
0.049915414,0,0
0.00032763928,0,0
0.9895895,1,1
0.0003400565,0,0
0.9164335,1,1
0.15802349,0,0
0.51499814,1,0
0.21364067,0,0
0.49591485,0,0
0.33976158,0,1
0.00035308718,0,0
0.9981956,1,1
0.343095,0,0
0.61431956,1,1
0.6069604,1,1
0.00019489434,0,0
0.99872094,1,1
0.03637314,0,0
0.0013834804,0,0
0.00030870133,0,0
0.002593783,0,0
0.00016504482,0,0
0.0002200247,0,0
0.00018105244,0,0
0.12066398,0,0
0.00053998304,0,0
0.0012546411,0,0
0.009225966,0,0
0.6541686,1,1
0.04678283,0,0
0.9179605,1,0
0.004934259,0,0
0.0007507968,0,0
0.036099892,0,0
0.5053489,1,1
0.0008545662,0,0
0.7912099,1,1
0.0038240114,0,0
0.00011397981,0,0
0.053759426,0,0
0.027043745,0,0
0.99862397,1,1
0.99909353,1,1
0.00062268553,0,0
0.00081405754,0,0
0.69207895,1,0
0.49987724,0,0
0.004076728,0,0
0.00021563585,0,0
0.9985677,1,1
0.0013437689,0,0
0.99175996,1,1
0.99066293,1,1
0.0014109522,0,0
0.00037232184,0,0
0.86154854,1,1
0.17693768,0,1
0.48176003,0,1
0.9716745,1,1
0.023543006,0,0
0.99628156,1,1
0.00017855693,0,0
0.00058993313,0,0
0.04921426,0,0
0.005078485,0,0
0.70456415,1,0
0.13141899,0,0
0.0001811431,0,0
0.023830647,0,0
0.88933945,1,1
0.10289799,0,0
0.098945394,0,0
0.00023920447,0,0
0.00029932428,0,0
0.0018079403,0,0
0.00078565284,0,0
0.9943904,1,1
0.00786202,0,0
0.99841917,1,1
0.043549366,0,0
0.6469967,1,1
0.0023887213,0,0
0.0069430023,0,0
0.020514797,0,0
